date,product_id,product_name,category,units_sold,unit_price,total_sales,store_location
2024-05-16,P005,AirPods Pro 2,Accessories,7,249,1743,London
2024-05-17,P001,iPhone 15,iPhone,4,899,3596,London
2024-05-17,P002,MacBook Air M2,Mac,4,1199,4796,London
2024-05-17,P003,iPad Pro 12.9,iPad,10,1099,10990,London
2024-05-17,P004,Apple Watch Series 9,Wearables,10,429,4290,London
2024-05-17,P005,AirPods Pro 2,Accessories,8,249,1992,London
2024-05-18,P001,iPhone 15,iPhone,8,899,7192,London
2024-05-18,P002,MacBook Air M2,Mac,6,1199,7194,London
2024-05-18,P003,iPad Pro 12.9,iPad,10,1099,10990,London
2024-05-18,P004,Apple Watch Series 9,Wearables,10,429,4290,London
2024-05-18,P005,AirPods Pro 2,Accessories,15,249,3735,London
2024-05-19,P001,iPhone 15,iPhone,8,899,7192,London
2024-05-19,P002,MacBook Air M2,Mac,6,1199,7194,London
2024-05-19,P003,iPad Pro 12.9,iPad,10,1099,10990,London
2024-05-19,P004,Apple Watch Series 9,Wearables,12,429,5148,London
2024-05-19,P005,AirPods Pro 2,Accessories,14,249,3486,London
2024-05-20,P001,iPhone 15,iPhone,10,899,8990,London
2024-05-20,P002,MacBook Air M2,Mac,7,1199,8393,London
2024-05-20,P003,iPad Pro 12.9,iPad,10,1099,10990,London
2024-05-20,P004,Apple Watch Series 9,Wearables,10,429,4290,London
2024-05-20,P005,AirPods Pro 2,Accessories,8,249,1992,London
2024-05-21,P001,iPhone 15,iPhone,6,899,5394,London
2024-05-21,P002,MacBook Air M2,Mac,3,1199,3597,London
2024-05-21,P003,iPad Pro 12.9,iPad,10,1099,10990,London
2024-05-21,P004,Apple Watch Series 9,Wearables,7,429,3003,London
2024-05-21,P005,AirPods Pro 2,Accessories,6,249,1494,London
2024-05-22,P001,iPhone 15,iPhone,7,899,6293,London
2024-05-22,P002,MacBook Air M2,Mac,3,1199,3597,London
2024-05-22,P003,iPad Pro 12.9,iPad,6,1099,6594,London
2024-05-22,P004,Apple Watch Series 9,Wearables,6,429,2574,London
2024-05-22,P005,AirPods Pro 2,Accessories,8,249,1992,London
2024-05-23,P001,iPhone 15,iPhone,7,899,6293,London
2024-05-23,P002,MacBook Air M2,Mac,10,1199,11990,London
2024-05-23,P003,iPad Pro 12.9,iPad,10,1099,10990,London
2024-05-23,P004,Apple Watch Series 9,Wearables,3,429,1287,London
2024-05-23,P005,AirPods Pro 2,Accessories,3,249,747,London
2024-05-24,P001,iPhone 15,iPhone,6,899,5394,London
2024-05-24,P002,MacBook Air M2,Mac,5,1199,5995,London
2024-05-24,P003,iPad Pro 12.9,iPad,9,1099,9891,London
2024-05-24,P004,Apple Watch Series 9,Wearables,5,429,2145,London
2024-05-24,P005,AirPods Pro 2,Accessories,6,249,1494,London
2024-05-25,P001,iPhone 15,iPhone,13,899,11687,London
2024-05-25,P002,MacBook Air M2,Mac,8,1199,9592,London
2024-05-25,P003,iPad Pro 12.9,iPad,13,1099,14287,London
2024-05-25,P004,Apple Watch Series 9,Wearables,7,429,3003,London
2024-05-25,P005,AirPods Pro 2,Accessories,7,249,1743,London
2024-05-26,P001,iPhone 15,iPhone,14,899,12586,London
2024-05-26,P002,MacBook Air M2,Mac,7,1199,8393,London
2024-05-26,P003,iPad Pro 12.9,iPad,11,1099,12089,London
2024-05-26,P004,Apple Watch Series 9,Wearables,15,429,6435,London
2024-05-26,P005,AirPods Pro 2,Accessories,15,249,3735,London
2024-05-27,P001,iPhone 15,iPhone,4,899,3596,London
2024-05-27,P002,MacBook Air M2,Mac,3,1199,3597,London
2024-05-27,P003,iPad Pro 12.9,iPad,7,1099,7693,London
2024-05-27,P004,Apple Watch Series 9,Wearables,6,429,2574,London
2024-05-27,P005,AirPods Pro 2,Accessories,4,249,996,London
2024-05-28,P001,iPhone 15,iPhone,8,899,7192,London
2024-05-28,P002,MacBook Air M2,Mac,9,1199,10791,London
2024-05-28,P003,iPad Pro 12.9,iPad,4,1099,4396,London
2024-05-28,P004,Apple Watch Series 9,Wearables,4,429,1716,London
2024-05-28,P005,AirPods Pro 2,Accessories,8,249,1992,London
2024-05-29,P001,iPhone 15,iPhone,4,899,3596,London
2024-05-29,P002,MacBook Air M2,Mac,9,1199,10791,London
2024-05-29,P003,iPad Pro 12.9,iPad,5,1099,5495,London
2024-05-29,P004,Apple Watch Series 9,Wearables,9,429,3861,London
2024-05-29,P005,AirPods Pro 2,Accessories,5,249,1245,London
2024-05-30,P001,iPhone 15,iPhone,10,899,8990,London
2024-05-30,P002,MacBook Air M2,Mac,5,1199,5995,London
2024-05-30,P003,iPad Pro 12.9,iPad,4,1099,4396,London
2024-05-30,P004,Apple Watch Series 9,Wearables,10,429,4290,London
2024-05-30,P005,AirPods Pro 2,Accessories,8,249,1992,London
2024-05-31,P001,iPhone 15,iPhone,9,899,8091,London
2024-05-31,P002,MacBook Air M2,Mac,8,1199,9592,London
2024-05-31,P003,iPad Pro 12.9,iPad,10,1099,10990,London
2024-05-31,P004,Apple Watch Series 9,Wearables,9,429,3861,London
2024-05-31,P005,AirPods Pro 2,Accessories,5,249,1245,London
